"ID","CODE","NAME","PARENT_ID","PARENT_CODE","DEPT_LEVEL","DEPT_LEVEL_CODE_FULL","DEPT_LEVEL_NAME_FULL","DESCRIPTION","STATUS","COUNTRY_ID","COUNTRY_CODE","COUNTRY_NAME","PROVINCE_ID","PROVINCE_CODE","PROVINCE_NAME","COMPANY_ID","COMPANY_CODE","COMPANY_NAME","UPDATE_TIME","UPDATE_USER","START_TIME","END_TIME","STANDARD_NAME"
564,Q055012,Huyện Đức Phổ,318,Q055,4,/TD/VTT/Q055/Q055012/,/TD/VTT/Tỉnh Quảng Ngãi/Huyện Đức Phổ/,,1,281,VN,Việt Nam,564,,,,,,,,,,Huyện Đức Phổ
554,Q055002,Huyện Lý Sơn,318,Q055,4,/TD/VTT/Q055/Q055002/,/TD/VTT/Tỉnh Quảng Ngãi/Huyện Lý Sơn/,,1,281,VN,Việt Nam,554,,,,,,,,,,Huyện Lý Sơn
561,Q055009,Nghĩa Hành,318,Q055,4,/TD/VTT/Q055/Q055009/,/TD/VTT/Tỉnh Quảng Ngãi/Nghĩa Hành/,,1,281,VN,Việt Nam,561,,,,,,,,,,Nghĩa Hành
560,Q055008,Tư Nghĩa,318,Q055,4,/TD/VTT/Q055/Q055008/,/TD/VTT/Tỉnh Quảng Ngãi/Tư Nghĩa/,,1,281,VN,Việt Nam,560,,,,,,,,,,Tư Nghĩa
563,Q055011,Mộ Đức,318,Q055,4,/TD/VTT/Q055/Q055011/,/TD/VTT/Tỉnh Quảng Ngãi/Mộ Đức/,,1,281,VN,Việt Nam,563,,,,,,,,,,Mộ Đức
557,Q055005,Huyện Sơn Tịnh,318,Q055,4,/TD/VTT/Q055/Q055005/,/TD/VTT/Tỉnh Quảng Ngãi/Huyện Sơn Tịnh/,,1,281,VN,Việt Nam,557,,,,,,,,,,Huyện Sơn Tịnh
830,Q055014,Tây Trà,318,Q055,4,/TD/VTT/Q055/Q055014/,/TD/VTT/Tỉnh Quảng Ngãi/Tây Trà/,,1,281,VN,Việt Nam,830,,,,,,,,,,Tây Trà
20029,T054DN1,Bán hàng AM Viettel Thừa Thiên Huế,320,T054,4,/TD/VTT/T054/T054DN1/,/TD/VTT/Thừa Thiên Huế/Bán hàng AM Viettel Thừa Thiên Huế/,,1,281,VN,Việt Nam,20029,,,,,,,,,,Bán hàng AM Viettel Thừa Thiên Huế
16029,T054TLS1,TLS Thừa Thiên Huế,320,T054,4,/TD/VTT/T054/T054TLS1/,/TD/VTT/Thừa Thiên Huế/TLS Thừa Thiên Huế/,,1,281,VN,Việt Nam,16029,,,,,,,,,,TLS Thừa Thiên Huế
521,T054005,Phú Vang,320,T054,4,/TD/VTT/T054/T054005/,/TD/VTT/Thừa Thiên Huế/Phú Vang/,,1,281,VN,Việt Nam,521,,,,,,,,,,Phú Vang
518,T054002,Phong Điền,320,T054,4,/TD/VTT/T054/T054002/,/TD/VTT/Thừa Thiên Huế/Phong Điền/,,1,281,VN,Việt Nam,518,,,,,,,,,,Phong Điền
523,T054007,Phú Lộc,320,T054,4,/TD/VTT/T054/T054007/,/TD/VTT/Thừa Thiên Huế/Phú Lộc/,,1,281,VN,Việt Nam,523,,,,,,,,,,Phú Lộc
522,T054006,Hương Thủy,320,T054,4,/TD/VTT/T054/T054006/,/TD/VTT/Thừa Thiên Huế/Hương Thủy/,,1,281,VN,Việt Nam,522,,,,,,,,,,Hương Thủy
517,T054001,Huế,320,T054,4,/TD/VTT/T054/T054001/,/TD/VTT/Thừa Thiên Huế/Huế/,,1,281,VN,Việt Nam,517,,,,,,,,,,Huế
524,T054008,A Lưới,320,T054,4,/TD/VTT/T054/T054008/,/TD/VTT/Thừa Thiên Huế/A Lưới/,,1,281,VN,Việt Nam,524,,,,,,,,,,A Lưới
520,T054004,Hương Trà,320,T054,4,/TD/VTT/T054/T054004/,/TD/VTT/Thừa Thiên Huế/Hương Trà/,,1,281,VN,Việt Nam,520,,,,,,,,,,Hương Trà
519,T054003,Quảng Điền,320,T054,4,/TD/VTT/T054/T054003/,/TD/VTT/Thừa Thiên Huế/Quảng Điền/,,1,281,VN,Việt Nam,519,,,,,,,,,,Quảng Điền
525,T054009,Nam Đông,320,T054,4,/TD/VTT/T054/T054009/,/TD/VTT/Thừa Thiên Huế/Nam Đông/,,1,281,VN,Việt Nam,525,,,,,,,,,,Nam Đông
20003,B056DN1,Bán hàng AM Viettel Bình Định,322,B056,4,/TD/VTT/B056/B056DN1/,/TD/VTT/Bình Định/Bán hàng AM Viettel Bình Định/,,1,281,VN,Việt Nam,20003,,,,,,,,,,Bán hàng AM Viettel Bình Định
16003,B056TLS1,TLS Bình Định,322,B056,4,/TD/VTT/B056/B056TLS1/,/TD/VTT/Bình Định/TLS Bình Định/,,1,281,VN,Việt Nam,16003,,,,,,,,,,TLS Bình Định
595,B056007,Phù Cát,322,B056,4,/TD/VTT/B056/B056007/,/TD/VTT/Bình Định/Phù Cát/,,1,281,VN,Việt Nam,595,,,,,,,,,,Phù Cát
599,B056011,Vân Canh,322,B056,4,/TD/VTT/B056/B056011/,/TD/VTT/Bình Định/Vân Canh/,,1,281,VN,Việt Nam,599,,,,,,,,,,Vân Canh
594,B056006,Vĩnh Thạnh,322,B056,4,/TD/VTT/B056/B056006/,/TD/VTT/Bình Định/Vĩnh Thạnh/,,1,281,VN,Việt Nam,594,,,,,,,,,,Vĩnh Thạnh
589,B056001,Quy Nhơn,322,B056,4,/TD/VTT/B056/B056001/,/TD/VTT/Bình Định/Quy Nhơn/,,1,281,VN,Việt Nam,589,,,,,,,,,,Quy Nhơn
597,B056009,An Nhơn,322,B056,4,/TD/VTT/B056/B056009/,/TD/VTT/Bình Định/An Nhơn/,,1,281,VN,Việt Nam,597,,,,,,,,,,An Nhơn
596,B056008,Tây Sơn,322,B056,4,/TD/VTT/B056/B056008/,/TD/VTT/Bình Định/Tây Sơn/,,1,281,VN,Việt Nam,596,,,,,,,,,,Tây Sơn
590,B056002,An Lão,322,B056,4,/TD/VTT/B056/B056002/,/TD/VTT/Bình Định/An Lão/,,1,281,VN,Việt Nam,590,,,,,,,,,,An Lão
592,B056004,Hoài Ân,322,B056,4,/TD/VTT/B056/B056004/,/TD/VTT/Bình Định/Hoài Ân/,,1,281,VN,Việt Nam,592,,,,,,,,,,Hoài Ân
598,B056010,Tuy Phước,322,B056,4,/TD/VTT/B056/B056010/,/TD/VTT/Bình Định/Tuy Phước/,,1,281,VN,Việt Nam,598,,,,,,,,,,Tuy Phước
20010,B062DN1,Bán hàng AM Viettel Bình Thuận,323,B062,4,/TD/VTT/B062/B062DN1/,/TD/VTT/Bình Thuận/Bán hàng AM Viettel Bình Thuận/,,1,281,VN,Việt Nam,20010,,,,,,,,,,Bán hàng AM Viettel Bình Thuận
16012,C780TLS1,TLS Cà Mau,346,C780,4,/TD/VTT/C780/C780TLS1/,/TD/VTT/Cà Mau/TLS Cà Mau/,,1,281,VN,Việt Nam,16012,,,,,,,,,,TLS Cà Mau
969,C780001,Cà Mau,346,C780,4,/TD/VTT/C780/C780001/,/TD/VTT/Cà Mau/Cà Mau/,,1,281,VN,Việt Nam,969,,,,,,,,,,Cà Mau
972,C780004,Trần Văn Thời,346,C780,4,/TD/VTT/C780/C780004/,/TD/VTT/Cà Mau/Trần Văn Thời/,,1,281,VN,Việt Nam,972,,,,,,,,,,Trần Văn Thời
970,C780002,Thới Bình,346,C780,4,/TD/VTT/C780/C780002/,/TD/VTT/Cà Mau/Thới Bình/,,1,281,VN,Việt Nam,970,,,,,,,,,,Thới Bình
975,C780007,Ngọc Hiển,346,C780,4,/TD/VTT/C780/C780007/,/TD/VTT/Cà Mau/Ngọc Hiển/,,1,281,VN,Việt Nam,975,,,,,,,,,,Ngọc Hiển
974,C780006,Đầm Dơi,346,C780,4,/TD/VTT/C780/C780006/,/TD/VTT/Cà Mau/Đầm Dơi/,,1,281,VN,Việt Nam,974,,,,,,,,,,Đầm Dơi
971,C780003,U Minh,346,C780,4,/TD/VTT/C780/C780003/,/TD/VTT/Cà Mau/U Minh/,,1,281,VN,Việt Nam,971,,,,,,,,,,U Minh
425,C780009,Phú Tân,346,C780,4,/TD/VTT/C780/C780009/,/TD/VTT/Cà Mau/Phú Tân/,,1,281,VN,Việt Nam,425,,,,,,,,,,Phú Tân
973,C780005,Cái Nước,346,C780,4,/TD/VTT/C780/C780005/,/TD/VTT/Cà Mau/Cái Nước/,,1,281,VN,Việt Nam,973,,,,,,,,,,Cái Nước
695,D061001,Biên Hòa,380,D061,4,/TD/VTT/D061/D061001/,/TD/VTT/Đồng Nai/Biên Hòa/,,1,281,VN,Việt Nam,695,,,,,,,,,,Biên Hòa
700,D061006,Trảng Bom,380,D061,4,/TD/VTT/D061/D061006/,/TD/VTT/Đồng Nai/Trảng Bom/,,1,281,VN,Việt Nam,700,,,,,,,,,,Trảng Bom
699,D061005,Nhơn Trạch,380,D061,4,/TD/VTT/D061/D061005/,/TD/VTT/Đồng Nai/Nhơn Trạch/,,1,281,VN,Việt Nam,699,,,,,,,,,,Nhơn Trạch
1059,D061011,Long Khánh,380,D061,4,/TD/VTT/D061/D061011/,/TD/VTT/Đồng Nai/Long Khánh/,,1,281,VN,Việt Nam,1059,,,,,,,,,,Long Khánh
20019,D067DN1,Bán hàng AM Viettel Đồng Tháp,381,D067,4,/TD/VTT/D067/D067DN1/,/TD/VTT/Đồng Tháp/Bán hàng AM Viettel Đồng Tháp/,,1,281,VN,Việt Nam,20019,,,,,,,,,,Bán hàng AM Viettel Đồng Tháp
16019,D067TLS1,TLS Đồng Tháp,381,D067,4,/TD/VTT/D067/D067TLS1/,/TD/VTT/Đồng Tháp/TLS Đồng Tháp/,,1,281,VN,Việt Nam,16019,,,,,,,,,,TLS Đồng Tháp
689,B650002,Dầu Tiếng,361,B650,4,/TD/VTT/B650/B650002/,/TD/VTT/Bình Dương/Dầu Tiếng/,,1,281,VN,Việt Nam,689,,,,,,,,,,Dầu Tiếng
3135,KXD,Khối Xây dựng,254,TD,6,/TD/KXD/,/TD/Khối Xây dựng/,,1,281,VN,Việt Nam,,,,,,,,,,,Khối Xây dựng
267,TN,VTTN,254,TD,2,/TD/TN/,/Tập đoàn/VTTN/,,1,,,,,,,,,,2021-11-01 15:30:10,"170635",,,VTTN
2107,HC,Khối hành chính,254,TD,6,/TD/HC/,/TD/Khối hành chính/,,0,281,VN,Việt Nam,,,,,,,,,,,Khối hành chính
3134,KTM,Khối TM&Logistic,254,TD,6,/TD/KTM/,/TD/Khối TM&Logistic/,,1,281,VN,Việt Nam,,,,,,,,,,,Khối TM&Logistic
9020,VHT,Tổng công ty Công nghiệp Công nghệ cao Viettel (VHT),254,TD,6,/TD/VHT/,/Tập đoàn/Tổng công ty Công nghiệp Công nghệ cao Viettel (VHT)/,,1,,,,,,,,,,2021-08-25 14:28:27,"170635",,,VHT
3136,DVK,Đơn vị khác,254,TD,6,/TD/DVK/,/TD/Đơn vị khác/,,1,281,VN,Việt Nam,,,,,,,,,,,Đơn vị khác
3138,TD_DTDC,Điều chỉnh hợp nhất Tập đoàn,254,TD,6,/TD/TD_DTDC/,/TD/Điều chỉnh hợp nhất Tập đoàn/,,0,281,VN,Việt Nam,,,,,,,,,,,Điều chỉnh hợp nhất Tập đoàn
271,CNTT,CNTT,254,TD,6,/TD/CNTT/,/Tập đoàn/CNTT/,,1,,,,,,,,,,2021-07-15 15:47:25,"170635",,,CNTT
280,TC,HĐĐT Tài chính,254,TD,6,/TD/TC/,/TD/HĐĐT Tài chính/,,1,281,VN,Việt Nam,,,,,,,,,,,HĐĐT Tài chính
269,KTT,Khối truyền thống,254,TD,6,/TD/KTT/,/TD/Khối truyền thống/,,0,281,VN,Việt Nam,,,,,,,,,,,Khối truyền thống
263,CTT,Các thị trường nước ngoài,254,TD,6,/TD/CTT/,/TD/Các thị trường nước ngoài/,,1,281,VN,Việt Nam,,,,,,,,,,,Các thị trường nước ngoài
304773,ME-31,ME-31,304771,N038,2,/TD/ME-1/ME-2/ME-31/,/Tập đoàn/ME-1/ME-2/ME-31/,description-1,1,281,VN,Việt Nam,,,Nghệ An,,,,2020-10-14 00:01:06,slgb_admin_bi,2020-09-10 07:00:00,2020-11-12 07:00:00,ME-31
1037,MAS,MAS-1,327,,2,/TD/VTT/L063//MAS,/Tập đoàn/VTT/Lâm Đồng//MAS-1,,1,,,,,,,,,,2020-10-11 08:43:51,slgb_admin_bi,,,MAS-1
1038,MAS-1,MAS-1-1,254,,2,/TD/MAS-1/,/Tập đoàn/MAS-1-1/,,1,,,,,,,,,,2020-10-11 08:46:53,slgb_admin_bi,,,MAS-1-1
1039,MAS-2,MAS-1-2,254,,2,/TD/MAS-2/,/Tập đoàn/MAS-1-2/,,1,,STL,LAO,,,,,,,2020-10-11 08:54:18,slgb_admin_bi,,,MAS-1-2
1040,MAS-3,MAS-1-3,327,,2,/TD/VTT/L063/MAS-3/,/Tập đoàn/VTT/Lâm Đồng/MAS-1-3/,,1,281,VN,Việt Nam,,,,,,,2020-10-11 09:00:55,slgb_admin_bi,,,MAS-1-3
304764,MA-15-15,MAS-BZ-15-15,254,S022,2,/TD/MA-15-15/,/Tập đoàn/MAS-BZ-15-15/,,1,281,VN,Việt Nam,,,Sơn La,,,,2020-10-13 09:01:15,slgb_admin_bi,2020-09-13 07:00:00,2020-11-13 07:00:00,MAS-BZ-15-15
304771,EA-22,EA-22,304770,S022,2,/TD/ME-1/EA-22/,/Tập đoàn/ME-1/EA-22/,,1,281,VN,Việt Nam,,,Sơn La,,,,2020-10-14 00:22:29,slgb_admin_bi,2020-09-13 07:00:00,2020-11-13 07:00:00,EA-22
304772,EA-32,EA-32,304770,S022,2,/TD/ME-1/EA-32/,/Tập đoàn/ME-1/EA-32/,,1,281,VN,Việt Nam,,,Sơn La,,,,2020-10-14 00:23:03,slgb_admin_bi,2020-09-13 07:00:00,2020-11-13 07:00:00,EA-32
349,L072,Long An,307143,TSS,3,/TD/TSS/L072/,/Tập đoàn/Viettel Tỉnh/TP/Long An/,"Long An là một tỉnh thuộc vùng Đồng bằng sông Cửu Long, Việt Nam. Là địa phương nằm ở cửa ngõ của vùng Đồng bằng sông Cửu Long liền kề với Thành phố Hồ Chí Minh.",1,,,,,,,307143,TSS,Viettel Tỉnh/TP,2021-10-19 11:58:25,"170635",,,LAN
310,P210,Phú Thọ,307143,TSS,3,/TD/TSS/P210/,/Tập đoàn/Viettel Tỉnh/TP/Phú Thọ/,"Phú Thọ là một tỉnh thuộc vùng Đông Bắc Bộ, Việt Nam. Năm 2018, Phú Thọ là đơn vị hành chính Việt Nam đông thứ 21 về số dân, xếp thứ 35 về Tổng sản phẩm trên địa bàn, xếp thứ 46 về GRDP bình quân đầu người, đứng thứ 23 về tốc độ tăng trưởng GRDP.",1,,,,,,,307143,TSS,Viettel Tỉnh/TP,2021-10-19 13:39:41,"170635",,,PTO
20062,V064DN1,Bán hàng AM Viettel Bà Rịa Vũng Tàu,378,V064,4,/TD/VTT/V064/V064DN1/,/TD/VTT/Bà Rịa Vũng Tàu/Bán hàng AM Viettel Bà Rịa Vũng Tàu/,,1,281,VN,Việt Nam,20062,,,,,,,,,,Bán hàng AM Viettel Bà Rịa Vũng Tàu
305405,BC_S022_S022008,"1",305404,BC_S022,4,/TD/KTM/BC/BC_S022/BC_S022_S022008/,/Tập đoàn/Bưu chính/Đơn vị bưu chính/1/,,1,281,VN,Việt Nam,460,S022,Sơn La,,,,2020-12-14 08:21:29,"241173",,,"1"
825,V064004,Xuyên Mộc,378,V064,4,/TD/VTT/V064/V064004/,/TD/VTT/Bà Rịa Vũng Tàu/Xuyên Mộc/,,1,281,VN,Việt Nam,825,,,,,,,,,,Xuyên Mộc
870,V070007,Vũng Liêm,379,V070,4,/TD/VTT/V070/V070007/,/TD/VTT/Vĩnh Long/Vũng Liêm/,,1,281,VN,Việt Nam,870,,,,,,,,,,Vũng Liêm
20012,C780DN1,Bán hàng AM Viettel Cà Mau,346,C780,4,/TD/VTT/C780/C780DN1/,/TD/VTT/Cà Mau/Bán hàng AM Viettel Cà Mau/,,1,281,VN,Việt Nam,20012,,,,,,,,,,Bán hàng AM Viettel Cà Mau
1081,C780008,Năm Căn,346,C780,4,/TD/VTT/C780/C780008/,/TD/VTT/Cà Mau/Năm Căn/,,1,281,VN,Việt Nam,1081,,,,,,,,,,Năm Căn
305411,"007112",teststatus,305402,"0071",4,/007/0071/007112/,/007/ha tsst 007/teststatus/,,1,,,,,,,,,,2020-12-10 10:00:13,"241173",,,teststatus
917,S079006,Thạnh Trị,374,S079,4,/TD/VTT/S079/S079006/,/TD/VTT/Sóc Trăng/Thạnh Trị/,,1,281,VN,Việt Nam,917,,,,,,,,,,Thạnh Trị
341,B075,Bến Tre,307143,TSS,3,/TD/TSS/B075/,/Tập đoàn/Viettel Tỉnh/TP/Bến Tre/,"Bến Tre là một tỉnh thuộc vùng Đồng bằng sông Cửu Long, Việt Nam. Năm 2021, Bến Tre là đơn vị hành chính Việt Nam đông thứ 28 về dân số, xếp thứ 46 về tổng sản phẩm trên địa bàn, xếp thứ 56 về GRDP bình quân đầu người, đứng thứ 48 về tốc độ tăng trưởng GRDP.",1,,,,,,,307143,TSS,Viettel Tỉnh/TP,2021-10-19 11:51:36,"170635",,,BTE
344,B781,Bạc Liêu,307143,TSS,3,/TD/TSS/B781/,/Tập đoàn/Viettel Tỉnh/TP/Bạc Liêu/,"Bạc Liêu là thành phố tỉnh lỵ của tỉnh Bạc Liêu, Việt Nam. Thành phố nằm ở phía đông tỉnh Bạc Liêu, bên bờ rạch Bạc Liêu. Trung tâm thành phố cách biển 10 km và là trung tâm hành chính và đầu mối giao lưu trong và ngoài tỉnh, cơ cấu kinh tế của thành phố là thương mại - dịch vụ - công nghiệp và nông nghiệp.",1,,,,,,,307143,TSS,Viettel Tỉnh/TP,2021-10-19 11:52:49,"170635",,,BLU
330,D501,Đắc Nông,307143,TSS,3,/TD/TSS/D501/,/Tập đoàn/Viettel Tỉnh/TP/Đắc Nông/,"Được dịch từ tiếng Anh-Đăk Nông, còn là Ðắc Nông, là một tỉnh của Việt Nam. Nó nằm ở Tây Nguyên của đất nước. Tỉnh lỵ là Gia Nghĩa.",1,,,,,,,307143,TSS,Viettel Tỉnh/TP,2021-10-19 11:54:27,"170635",,,DCN
326,K060,Kon Tum,307143,TSS,3,/TD/TSS/K060/,/Tập đoàn/Viettel Tỉnh/TP/Kon Tum/,"Kon Tum là thành phố tỉnh lỵ của tỉnh Kon Tum, Việt Nam. Nơi đây từ xưa đã là địa bàn cư trú của người Ba Na bản địa, dẫn đến tên gọi Kon Tum, nghĩa là ""Làng Hồ"" theo tiếng Ba Na.",1,,,,,,,307143,TSS,Viettel Tỉnh/TP,2021-10-19 11:57:14,"170635",,,KTM
332,A076,An Giang,307143,TSS,3,/TD/TSS/A076/,/Tập đoàn/Viettel Tỉnh/TP/An Giang/,"An Giang là một tỉnh thuộc vùng đồng bằng sông Cửu Long, Việt Nam. An Giang là tỉnh thuộc Vùng kinh tế trọng điểm vùng đồng bằng sông Cửu Long. Là tỉnh có dân số đông nhất vùng đồng bằng sông Cửu Long và là tỉnh đứng thứ 8 cả nước về dân số. Một phần của An Giang nằm trong vùng tứ giác Long Xuyên.",1,,,,,,,307143,TSS,Viettel Tỉnh/TP,2021-10-19 11:48:42,"170635",,,AGG
379,V070,Vĩnh Long,307143,TSS,3,/TD/TSS/V070/,/Tập đoàn/Viettel Tỉnh/TP/Vĩnh Long/,"Vĩnh Long là thành phố tỉnh lỵ của tỉnh Vĩnh Long, Việt Nam.",1,,,,,,,307143,TSS,Viettel Tỉnh/TP,2021-10-19 13:43:55,"170635",,,VLG
346,C780,Cà Mau,307143,TSS,3,/TD/TSS/C780/,/Tập đoàn/Viettel Tỉnh/TP/Cà Mau/,"Cà Mau là thành phố tỉnh lỵ của tỉnh Cà Mau, Việt Nam.",1,,,,,,,307143,TSS,Viettel Tỉnh/TP,2021-10-19 11:53:33,"170635",,,CMU
361,B650,Bình Dương,307143,TSS,3,/TD/TSS/B650/,/Tập đoàn/Viettel Tỉnh/TP/Bình Dương/,"Bình Dương là một tỉnh thuộc vùng Đông Nam Bộ, Việt Nam. Tỉnh lỵ của Bình Dương là thành phố Thủ Dầu Một, cách trung tâm của Thành phố Hồ Chí Minh 30 km theo đường Quốc lộ 13.",1,,,,,,,307143,TSS,Viettel Tỉnh/TP,2021-10-19 11:52:29,"170635",,,BDG
355,T074,Trà Vinh,307143,TSS,3,/TD/TSS/T074/,/Tập đoàn/Viettel Tỉnh/TP/Trà Vinh/,"Trà Vinh là thành phố tỉnh lỵ của tỉnh Trà Vinh, Việt Nam.",1,,,,,,,307143,TSS,Viettel Tỉnh/TP,2021-10-19 13:43:27,"170635",,,TVH
380,D061,Đồng Nai,307143,TSS,3,/TD/TSS/D061/,/Tập đoàn/Viettel Tỉnh/TP/Đồng Nai/,"Đồng Nai là một tỉnh thuộc vùng Đông Nam Bộ trên cở sở hợp nhất 2 tỉnh cũ là Biên Hòa và Long Khánh, Việt Nam. Đây là tỉnh đông dân thứ 5 cả nước sau Thành phố Hồ Chí Minh, Thủ đô Hà Nội, tỉnh Thanh Hóa và tỉnh Nghệ An.",1,,,,,,,307143,TSS,Viettel Tỉnh/TP,2021-10-19 11:53:20,"170635",,,DNI
381,D067,Đồng Tháp,307143,TSS,3,/TD/TSS/D067/,/Tập đoàn/Viettel Tỉnh/TP/Đồng Tháp/,"Đồng Tháp là một tỉnh thuộc vùng Đồng bằng sông Cửu Long, Việt Nam. Vùng đất Đồng Tháp đã được Chúa Nguyễn khai phá vào khoảng thế kỷ XVII, XVIII. Tỉnh Đồng Tháp được thành lập trên cơ sở hợp nhất tỉnh Kiến Phong và tỉnh Sa Đéc vào năm 1976.",1,,,,,,,307143,TSS,Viettel Tỉnh/TP,2021-10-19 11:53:46,"170635",,,DTP
288,T036,Thái Bình,307143,TSS,3,/TD/TSS/T036/,/Tập đoàn/Viettel Tỉnh/TP/Thái Bình/,"Thái Bình là một tỉnh ven biển ở đồng bằng sông Hồng. Theo quy hoạch phát triển kinh tế, Thái Bình thuộc vùng duyên hải Bắc Bộ. Theo cuộc tổng điều tra về dân số năm 2019.",1,,,,,,,307143,TSS,Viettel Tỉnh/TP,2021-10-19 13:42:44,"170635",,,TBH
693,B650006,TX Thuận An,361,B650,4,/TD/VTT/B650/B650006/,/TD/VTT/Bình Dương/TX Thuận An/,,1,281,VN,Việt Nam,693,,,,,,,,,,TX Thuận An
692,B650005,Tân Uyên,361,B650,4,/TD/VTT/B650/B650005/,/TD/VTT/Bình Dương/Tân Uyên/,,1,281,VN,Việt Nam,692,,,,,,,,,,Tân Uyên
688,B650001,TP Thủ Dầu Một,361,B650,4,/TD/VTT/B650/B650001/,/TD/VTT/Bình Dương/TP Thủ Dầu Một/,,1,281,VN,Việt Nam,688,,,,,,,,,,TP Thủ Dầu Một
291881,B650009,Bắc Tân Uyên,361,B650,4,/TD/VTT/B650/B650009/,/TD/VTT/Bình Dương/Bắc Tân Uyên/,,1,281,VN,Việt Nam,291881,,,,,,,,,,Bắc Tân Uyên
15761,B650008,Bàu Bàng ,361,B650,4,/TD/VTT/B650/B650008/,/TD/VTT/Bình Dương/Bàu Bàng /,,1,281,VN,Việt Nam,15761,,,,,,,,,,Bàu Bàng 
690,B650003,Bến Cát,361,B650,4,/TD/VTT/B650/B650003/,/TD/VTT/Bình Dương/Bến Cát/,,1,281,VN,Việt Nam,690,,,,,,,,,,Bến Cát
691,B650004,Phú Giáo,361,B650,4,/TD/VTT/B650/B650004/,/TD/VTT/Bình Dương/Phú Giáo/,,1,281,VN,Việt Nam,691,,,,,,,,,,Phú Giáo
694,B650007,TX Dĩ An,361,B650,4,/TD/VTT/B650/B650007/,/TD/VTT/Bình Dương/TX Dĩ An/,,1,281,VN,Việt Nam,694,,,,,,,,,,TX Dĩ An
288206,H711009,Thị Xã Long Mỹ,369,H711,4,/TD/VTT/H711/H711009/,/TD/VTT/Hậu Giang/Thị Xã Long Mỹ/,,1,281,VN,Việt Nam,288206,,,,,,,,,,Thị Xã Long Mỹ
20030,H711DN1,Bán hàng AM Viettel Hậu Giang,369,H711,4,/TD/VTT/H711/H711DN1/,/TD/VTT/Hậu Giang/Bán hàng AM Viettel Hậu Giang/,,1,281,VN,Việt Nam,20030,,,,,,,,,,Bán hàng AM Viettel Hậu Giang
16030,H711TLS1,TLS Hậu Giang,369,H711,4,/TD/VTT/H711/H711TLS1/,/TD/VTT/Hậu Giang/TLS Hậu Giang/,,1,281,VN,Việt Nam,16030,,,,,,,,,,TLS Hậu Giang
878,H711001,Vị Thanh,369,H711,4,/TD/VTT/H711/H711001/,/TD/VTT/Hậu Giang/Vị Thanh/,,1,281,VN,Việt Nam,878,,,,,,,,,,Vị Thanh
440,H711008,Ngã Bảy,369,H711,4,/TD/VTT/H711/H711008/,/TD/VTT/Hậu Giang/Ngã Bảy/,,1,281,VN,Việt Nam,440,,,,,,,,,,Ngã Bảy
881,H711004,Phụng Hiệp,369,H711,4,/TD/VTT/H711/H711004/,/TD/VTT/Hậu Giang/Phụng Hiệp/,,1,281,VN,Việt Nam,881,,,,,,,,,,Phụng Hiệp
882,H711005,Vị Thủy,369,H711,4,/TD/VTT/H711/H711005/,/TD/VTT/Hậu Giang/Vị Thủy/,,1,281,VN,Việt Nam,882,,,,,,,,,,Vị Thủy
880,H711003,Châu Thành,369,H711,4,/TD/VTT/H711/H711003/,/TD/VTT/Hậu Giang/Châu Thành/,,1,281,VN,Việt Nam,880,,,,,,,,,,Châu Thành
879,H711002,Châu Thành A,369,H711,4,/TD/VTT/H711/H711002/,/TD/VTT/Hậu Giang/Châu Thành A/,,1,281,VN,Việt Nam,879,,,,,,,,,,Châu Thành A
883,H711006,Long Mỹ,369,H711,4,/TD/VTT/H711/H711006/,/TD/VTT/Hậu Giang/Long Mỹ/,,1,281,VN,Việt Nam,883,,,,,,,,,,Long Mỹ
20052,S079DN1,Bán hàng AM Viettel Sóc Trăng,374,S079,4,/TD/VTT/S079/S079DN1/,/TD/VTT/Sóc Trăng/Bán hàng AM Viettel Sóc Trăng/,,1,281,VN,Việt Nam,20052,,,,,,,,,,Bán hàng AM Viettel Sóc Trăng
16052,S079TLS1,TLS Sóc Trăng,374,S079,4,/TD/VTT/S079/S079TLS1/,/TD/VTT/Sóc Trăng/TLS Sóc Trăng/,,1,281,VN,Việt Nam,16052,,,,,,,,,,TLS Sóc Trăng
915,S079004,Mỹ Tú,374,S079,4,/TD/VTT/S079/S079004/,/TD/VTT/Sóc Trăng/Mỹ Tú/,,1,281,VN,Việt Nam,915,,,,,,,,,,Mỹ Tú
914,S079003,Long Phú,374,S079,4,/TD/VTT/S079/S079003/,/TD/VTT/Sóc Trăng/Long Phú/,,1,281,VN,Việt Nam,914,,,,,,,,,,Long Phú
423,S079009,Cù Lao Dung,374,S079,4,/TD/VTT/S079/S079009/,/TD/VTT/Sóc Trăng/Cù Lao Dung/,,1,281,VN,Việt Nam,423,,,,,,,,,,Cù Lao Dung
912,S079001,Sóc Trăng,374,S079,4,/TD/VTT/S079/S079001/,/TD/VTT/Sóc Trăng/Sóc Trăng/,,1,281,VN,Việt Nam,912,,,,,,,,,,Sóc Trăng
13859,S079011,Trần Đề,374,S079,4,/TD/VTT/S079/S079011/,/TD/VTT/Sóc Trăng/Trần Đề/,,1,281,VN,Việt Nam,13859,,,,,,,,,,Trần Đề
913,S079002,Kế Sách,374,S079,4,/TD/VTT/S079/S079002/,/TD/VTT/Sóc Trăng/Kế Sách/,,1,281,VN,Việt Nam,913,,,,,,,,,,Kế Sách
